125,1,0,0,0
126,1,0,1,0
127,1,1,1,1
128,1,0,0,0
129,0,0,0,1
130,0,0,0,0
131,1,0,0,0
132,0,1,0,1
133,0,0,0,0
134,1,0,0,0
135,1,1,0,1
136,1,0,0,1
137,0,0,1,1
138,0,0,0,1
139,0,0,0,1
140,0,0,0,1
141,1,0,0,1
142,1,0,0,0
143,0,0,1,1
144,1,0,0,0
145,0,0,0,0
146,1,0,1,0
147,1,0,0,0
148,1,0,0,0
149,1,0,0,0
150,0,0,1,0
151,1,0,1,0
152,0,0,0,0
153,1,0,0,0
154,0,0,1,0
155,1,0,0,1
156,1,0,0,0
157,0,0,0,0
158,1,0,0,0
159,1,0,0,0
160,1,0,0,0
161,0,0,0,0
162,0,0,0,0
163,1,1,0,0
164,1,0,0,0
165,1,0,1,1
166,1,0,0,1
167,0,0,0,0
168,0,0,0,0
169,0,0,0,1
170,0,0,0,0
171,1,0,0,0
172,1,0,0,0
173,1,0,0,0
174,1,0,0,0
175,0,0,0,0
176,1,0,0,0
177,1,0,0,0
178,0,0,0,0
179,1,0,0,1
180,0,0,0,0
181,1,1,0,0
182,1,0,0,0
183,0,0,0,0
184,1,0,0,0
185,0,0,0,1
186,1,0,0,1
187,1,0,0,0
188,0,0,0,1
189,0,0,0,1
190,1,1,0,0
191,1,1,0,1
192,1,0,0,0
193,1,0,0,0
194,1,1,0,1
195,1,0,0,0
196,0,0,0,0
197,1,1,0,0
198,1,1,0,0
199,1,0,0,1
200,0,0,0,0
201,1,0,0,0
202,1,0,0,0
203,1,0,0,0
204,0,0,0,0
205,0,0,0,0
206,0,0,0,0
207,1,0,0,0
208,0,0,0,0
209,1,0,0,0
210,0,0,0,1
211,1,0,1,0
212,1,0,1,0
213,1,0,1,1
214,0,0,0,0
215,0,0,0,0
216,0,0,0,1
217,0,0,0,0
218,1,1,0,0
219,0,0,0,0
220,1,1,1,1
221,0,0,0,0
222,0,0,0,0
223,1,0,0,0
224,1,0,0,0
225,0,0,0,0
226,0,0,0,0
227,1,0,0,0
228,0,0,0,1
229,1,0,0,0
230,0,0,0,0
231,1,0,1,1
232,0,0,0,0
233,1,0,0,0
234,0,0,0,0
235,1,0,0,0
236,1,1,0,0
237,0,0,1,1
238,1,0,0,1
239,0,0,0,0
240,1,0,0,0
241,0,0,0,0
242,0,0,1,1
243,1,0,1,0
244,1,0,0,1
245,0,0,1,1
246,1,1,0,1
247,1,0,0,0
248,1,0,0,0
249,1,0,1,0
250,0,0,0,0
251,1,0,0,0
252,1,0,1,0
253,0,0,0,0
254,1,1,1,0
255,0,1,0,0
256,1,0,0,1
257,1,0,0,0
258,0,0,0,0
259,1,0,1,0
260,1,0,0,0
261,0,0,1,0
262,1,0,0,1
263,1,0,0,1
264,1,0,0,0
265,1,0,0,0
266,0,0,0,0
267,0,0,0,0
268,1,0,0,0
269,1,0,1,0
270,0,0,0,0
271,1,0,0,0
272,1,0,0,0
273,1,0,0,1
274,1,1,1,1
275,0,0,0,0
276,0,1,0,1
277,0,0,0,0
278,1,0,0,0
279,0,0,1,0
280,1,0,0,0
281,1,0,0,0
282,1,0,0,0
283,0,0,0,1
284,1,0,1,0
285,1,0,0,0
286,1,0,0,0
287,0,0,0,1
288,1,0,0,1
289,0,0,1,0
290,1,0,0,1
291,1,0,1,0
292,0,0,0,0
293,0,0,0,0
294,0,0,0,0
295,0,0,0,1
296,1,0,0,0
297,1,0,1,0
298,1,0,0,0
299,1,0,0,1
300,0,0,0,1
301,0,0,1,0
302,1,0,0,1
303,0,0,0,1
304,0,0,0,0
305,0,0,0,0
306,1,0,0,0
307,0,0,0,0
308,1,0,1,1
309,0,0,0,0
310,0,0,0,0
311,1,0,0,0
312,0,0,1,0
313,0,0,0,0
314,0,0,0,0
315,0,0,0,1
316,0,0,0,0
317,0,0,1,0
318,1,0,1,1
319,0,0,1,0
320,0,0,1,0
321,0,0,1,0
322,0,0,1,0
323,0,0,1,0
324,1,0,0,1
325,0,0,1,0
326,0,0,0,0
327,0,0,1,0
328,0,0,1,0
329,0,0,0,0
330,0,0,1,1
331,0,0,0,0
332,1,0,0,0
333,1,0,0,0
334,1,0,1,0
335,0,0,0,1
336,0,0,0,1
337,1,0,1,1
338,0,0,0,1
339,1,0,0,1
340,0,0,0,0
341,0,0,0,1
342,0,0,0,0
343,0,0,0,0
344,1,0,0,0
345,1,0,0,1
346,0,0,0,1
347,0,0,0,1
348,0,0,0,0
349,0,0,0,0
350,0,0,0,0
351,1,0,1,0
352,1,0,0,0
353,0,0,0,0
354,1,0,0,0
355,1,0,1,0
356,1,0,0,0
357,0,0,1,0
358,1,0,1,0
359,1,0,0,0
360,0,0,0,0
361,1,0,0,0
362,1,0,0,0
363,0,0,0,1
364,1,0,1,0
365,1,0,0,1
366,1,0,1,0
367,1,0,0,0
368,0,1,0,1
369,1,0,0,0
370,0,0,1,0
371,0,0,1,0
372,1,0,1,1
373,0,0,0,0
374,0,1,0,0
375,0,0,0,1
376,0,0,1,1
377,0,0,1,0
378,1,0,0,0
379,1,1,0,0
380,1,0,0,1
381,1,0,1,0
382,1,0,0,0
383,1,0,0,0
384,1,0,0,1
385,1,0,0,1
386,0,0,1,0
387,1,0,0,0
388,1,0,0,0
389,0,0,0,0
390,1,0,0,0
391,1,0,0,0
392,1,0,0,0
393,1,0,0,0
394,1,0,0,0
395,0,0,0,0
396,0,0,0,0
397,1,0,0,0
398,0,0,0,0
399,0,0,0,0
400,1,0,0,0
401,1,1,0,0
402,1,1,0,0
403,0,0,0,1
404,0,0,0,0
405,1,0,1,1
406,0,0,1,0
407,0,0,1,0
408,0,0,1,0
409,0,0,1,0
410,0,0,1,0
411,1,0,0,0
412,1,1,0,0
413,1,0,0,0
414,1,0,0,0
415,1,0,1,0
416,0,0,0,0
417,1,0,0,1
418,1,0,0,0
419,0,0,0,1
420,0,0,1,0
421,0,0,0,0
422,0,0,0,1
423,1,0,0,1
424,1,0,0,0
425,0,1,0,0
426,0,0,0,0
427,0,1,0,0
428,0,0,0,0
429,1,0,0,0
430,1,0,0,0
431,1,0,0,0
432,0,0,0,1
433,0,0,0,0
434,0,0,0,0
435,0,0,0,1
436,0,0,0,1
437,1,0,0,1
438,0,0,0,0
439,0,0,0,0
440,0,1,0,1
441,0,0,1,0
442,0,0,0,0
443,0,0,0,0
444,1,0,0,0
445,0,0,0,0
446,0,0,1,0
447,0,0,0,1
448,0,0,0,1
449,0,0,0,0
450,0,1,0,1
451,0,0,0,1
452,0,0,1,1
453,0,0,0,1
454,0,0,1,1
455,0,0,0,1
456,0,0,0,0
457,0,0,1,1
458,0,0,0,1
459,0,0,0,0
460,0,0,0,1
461,0,0,0,1
462,0,0,0,1
463,0,0,0,1
464,0,0,0,0
465,0,0,1,0
466,0,0,1,0
467,0,1,0,0
468,0,0,0,0
469,1,0,1,0
470,1,0,0,0
471,1,0,0,0
472,0,0,0,0
473,0,0,0,1
474,0,0,0,0
475,1,0,0,1
476,1,0,0,0
477,0,0,0,0
478,1,1,0,0
479,1,0,0,1
480,0,1,1,1
481,0,0,0,0
482,1,0,0,1
483,0,0,0,1
484,0,0,1,1
485,0,0,0,1
486,1,0,0,0
487,1,0,1,1
488,0,0,0,0
489,1,1,0,0
490,0,0,1,0
491,1,0,0,0
492,1,0,1,0
493,0,1,0,0
494,0,0,0,0
495,0,0,0,0
496,0,0,0,1
497,0,0,0,0
498,0,1,0,0
499,0,0,0,0
500,1,0,0,0
501,0,0,0,1
502,0,0,0,0
503,0,1,0,0
504,0,0,1,1
505,1,1,0,1
506,0,1,0,0
507,1,0,0,0
508,1,0,0,0
509,1,0,0,0
510,0,0,0,1
511,1,0,0,1
512,1,0,0,0
513,1,1,0,0
514,1,0,0,0
515,0,0,0,0
516,0,0,0,0
517,0,0,1,0
518,1,0,0,0
519,1,0,0,0
520,1,0,0,0
521,0,0,0,0
522,0,0,0,0
523,0,0,0,0
524,0,0,0,0
525,0,0,0,1
526,1,0,0,0
527,0,0,0,0
528,1,0,0,0
529,0,0,0,0
530,0,0,0,1
531,0,1,0,1
532,0,0,0,0
533,0,0,0,1
534,1,0,0,1
535,0,0,0,1
536,0,1,0,0
537,1,0,0,1
538,1,0,0,0
539,0,0,1,0
540,0,0,0,0
541,0,0,0,0
542,1,0,1,0
543,1,0,0,0
544,0,0,0,0
545,1,0,1,0
546,0,0,1,1
547,0,0,1,1
548,1,0,1,0
549,1,0,0,1
550,0,0,0,1
551,0,0,0,0
552,0,0,0,0
553,0,0,0,1
554,0,0,0,0
555,0,0,0,0
556,1,0,0,0
557,1,0,1,0
558,1,0,0,0
559,0,0,1,0
560,1,0,0,0
561,1,0,0,0
562,0,0,0,1
563,1,1,0,1
564,0,0,0,0
565,0,0,0,0
566,0,1,1,0
567,0,0,1,0
568,0,1,1,0
569,1,0,1,0
570,1,0,1,0
571,0,0,1,0
572,1,0,0,0
573,0,1,1,0
574,1,0,0,0
575,0,0,0,0
576,0,0,1,0
577,0,0,1,1
578,0,0,0,0
579,0,0,0,0
580,0,0,0,1
581,0,0,1,0
582,1,0,1,1
583,0,0,1,0
584,0,0,1,0
585,0,0,0,0
586,0,0,0,0
587,0,0,0,0
588,0,0,1,1
589,0,0,0,0
590,1,1,1,1
591,1,0,0,0
592,0,0,0,0
593,1,0,1,1
594,1,0,1,1
595,0,0,0,0
596,1,0,0,0
597,0,0,0,0
598,1,0,0,0
599,1,0,1,0
600,1,0,1,1
601,0,0,1,1
602,1,0,1,0
603,1,0,1,1
604,0,0,0,1
605,1,0,0,1
606,0,0,0,1
607,0,0,0,0
608,1,0,1,0
609,0,0,0,0
610,1,0,0,1
611,0,0,0,0
612,1,0,0,0
613,0,0,1,0
614,1,0,0,0
615,1,0,1,0
616,1,0,1,0
617,0,0,1,0
618,0,0,1,0
619,0,0,0,0
620,1,0,1,0
621,0,0,0,0
622,0,0,0,0
623,1,1,0,0
624,0,0,0,0
625,0,1,1,1
626,0,0,0,1
627,0,0,0,0
628,0,0,0,0
629,0,0,0,1
630,0,0,0,0
631,0,0,0,0
632,0,0,0,1
633,1,0,0,0
634,0,0,1,1
635,0,0,0,0
636,0,0,0,0
637,0,0,0,0
638,1,0,0,0
639,0,0,0,0
640,0,0,0,0
641,1,0,0,0
642,0,0,0,0
643,1,0,0,0
644,1,0,0,1
645,0,0,0,0
646,1,0,1,0
647,1,0,0,0
648,1,0,0,0
649,0,0,0,0
650,1,0,0,0
651,1,1,0,0
652,1,1,0,0
653,1,0,0,1
654,0,0,0,0
655,0,0,1,0
656,1,0,1,0
657,1,0,0,1
658,1,0,1,1
659,0,0,0,0
660,0,0,0,0
661,0,0,0,0
662,1,1,0,0
663,1,0,0,1
664,1,0,0,1
665,0,0,0,0
666,1,0,0,1
667,0,0,0,1
668,0,0,0,1
669,0,0,0,0
670,1,0,0,1
671,1,0,0,0
672,0,0,1,0
673,0,0,1,1
674,0,0,1,0
675,1,0,0,1
676,0,0,1,0
677,1,1,0,0
678,1,0,0,1
679,1,0,0,0
680,0,0,0,0
681,0,0,0,0
682,1,0,1,1
683,1,0,0,0
684,1,0,1,1
685,0,0,1,0
686,0,0,1,0
687,0,0,0,0
688,0,0,0,0
689,1,0,0,0
690,0,0,0,0
691,1,0,0,0
692,1,0,0,0
693,0,0,1,0
694,1,0,0,0
695,1,0,0,0
696,1,0,1,0
697,0,0,0,0
698,1,1,0,0
699,0,0,1,1
700,0,1,1,1
701,0,0,1,0
702,0,0,0,0
703,0,0,0,1
704,0,1,0,1
705,0,0,1,1
706,0,1,1,1
707,0,0,0,0
708,1,0,1,1
709,0,0,0,0
710,1,0,0,1
711,1,0,0,0
712,0,0,0,0
713,1,0,1,0
714,0,0,1,0
715,1,0,1,0
716,1,0,0,0
717,0,0,0,0
718,1,0,1,0
719,0,0,0,0
720,0,1,1,1
721,1,0,1,0
722,1,0,0,0
723,0,0,0,0
724,0,0,1,1
725,0,0,1,1
726,1,0,0,0
727,0,0,1,1
728,0,0,1,1
729,1,0,0,0
730,1,0,1,0
731,1,0,1,1
732,1,0,1,0
733,0,0,1,1
734,0,0,0,1
735,1,0,0,1
736,1,0,0,1
737,0,0,0,1
738,0,0,0,0
739,0,0,0,0
740,0,0,0,0
741,0,0,1,0
742,0,1,0,1
743,0,0,0,0
744,0,0,0,1
745,0,0,1,1
746,1,0,0,0
747,0,0,0,1
748,0,1,1,1
749,0,0,1,0
750,0,0,1,1
751,0,1,1,0
752,0,0,0,0
753,0,0,1,0
754,0,0,1,1
755,0,0,1,1
756,0,0,1,1
757,0,0,1,0
758,0,0,1,0
759,1,1,1,0
760,1,0,1,0
761,0,0,1,0
762,0,0,0,0
763,1,0,0,0
764,0,0,0,0
765,0,0,1,0
766,0,0,0,0
767,1,0,0,0
768,1,0,1,0
769,0,0,1,0
770,0,1,0,1
771,0,0,1,1
772,0,0,1,0
773,0,0,1,0
774,1,0,0,0
775,0,1,0,0
776,0,0,1,0
777,1,0,0,0
778,0,0,0,0
779,0,0,1,0
780,0,0,0,1
781,0,0,0,1
782,0,0,1,0
783,0,0,0,0
784,1,0,0,0
785,1,0,0,0
786,1,1,1,1
787,0,1,1,1
788,1,0,0,1
789,0,0,0,0
790,1,1,1,0
791,0,0,1,1
792,0,1,1,0
793,1,0,0,1
794,0,0,1,0
795,0,0,1,0
796,1,0,1,1
797,0,0,1,0
798,1,1,1,1
799,0,0,1,1
800,1,0,0,0
801,0,0,1,1
802,0,0,1,0
803,1,1,0,0
804,0,0,1,0
805,0,0,1,0
806,0,0,0,1
807,0,1,1,1
808,0,0,0,1
809,0,0,0,0
810,0,0,1,0
811,0,0,1,1
812,0,1,0,0
813,0,1,1,0
814,0,0,0,1
815,0,0,0,1
816,1,1,0,1
817,0,0,0,0
818,0,0,1,0
819,1,0,0,0
820,1,0,0,1
821,0,0,0,0
822,0,0,0,0
823,0,0,0,1
824,1,1,1,0
825,0,0,0,0
826,0,0,0,0
827,0,0,0,0
828,0,0,0,1
829,1,1,0,0
830,0,0,1,0
831,0,0,0,0
832,1,0,0,1
833,1,1,0,0
834,0,0,0,0
835,0,0,0,0
836,0,0,0,0
837,1,0,0,1
838,0,0,0,1
839,0,0,0,1
840,0,1,0,0
841,0,0,0,1
842,0,0,0,1
843,0,1,0,1
844,0,0,0,0
845,0,0,1,1
846,0,0,0,1
847,0,0,0,1
848,0,1,1,1
849,1,0,0,0
850,0,0,0,1
851,0,0,0,1
852,0,0,0,0
853,0,1,0,0
854,0,0,1,0
855,0,0,0,0
856,0,0,0,0
857,1,0,1,1
858,1,0,1,1
859,1,0,0,1
860,0,1,0,1
861,0,0,0,0
862,1,0,0,1
863,0,0,0,1
864,0,0,1,1
865,0,0,0,1
866,0,0,0,1
867,0,0,1,1
868,0,0,0,0
869,0,0,0,0
870,1,0,0,0
871,1,0,0,0
872,1,0,0,1
873,1,0,0,0
874,1,0,0,0
875,0,0,0,0
876,0,0,0,0
877,1,0,1,0
878,1,0,0,1
879,0,0,0,1
880,0,0,0,1
881,0,0,0,1
882,0,0,0,0
883,0,0,0,1
884,0,1,0,1
885,1,0,0,1
886,1,0,0,0
887,0,0,0,0
888,0,0,0,0
889,0,0,0,1
890,0,0,0,0
891,1,0,0,1
892,0,0,0,0
893,0,0,0,0
894,0,0,1,0
895,0,1,0,0
896,0,0,1,1
897,1,0,0,0
898,0,0,0,0
899,0,0,0,0
900,1,0,0,0
901,1,0,1,1
902,1,0,0,1
903,0,0,0,0
904,0,0,0,0
905,1,0,0,0
906,0,0,0,0
907,0,0,0,0
908,0,1,0,0
909,0,0,0,0
910,0,0,1,0
911,0,0,0,0
912,1,0,1,0
913,0,0,0,0
914,0,0,0,0
915,1,0,0,0
916,1,0,0,0
917,1,0,0,0
918,0,0,0,0
919,0,0,0,0
920,1,0,0,0
921,1,0,0,0
922,0,0,0,0
923,0,0,0,0
924,1,0,0,0
925,1,0,0,0
926,1,0,0,0
927,1,0,1,1
928,1,0,1,0
929,1,0,0,1
930,0,0,0,0
931,0,0,0,0
932,1,0,1,0
933,1,0,1,0
934,1,0,0,0
935,1,0,0,1
936,1,0,0,1
937,1,0,0,0
938,1,1,0,0
939,0,1,0,0
940,0,0,1,1
941,0,0,0,1
942,0,1,0,0
943,0,0,1,1
944,0,1,0,1
945,0,1,0,0
946,0,0,0,1
947,0,0,0,1
948,0,0,0,1
949,0,0,0,1
950,0,0,0,1
951,0,0,0,1
952,0,0,0,1
953,1,0,0,0
954,0,0,0,0
955,1,0,0,1
956,0,0,0,1
957,1,0,0,1
958,0,0,1,1
959,1,0,0,1
960,1,0,0,0
961,0,0,0,0
962,1,1,0,0
963,1,0,0,0
964,0,0,0,0
965,1,1,0,1
966,0,0,0,0
967,0,0,0,0
968,0,0,1,0
969,1,0,0,1
970,0,0,0,0
971,1,0,0,0
972,1,0,0,0
973,1,0,0,1
974,1,0,0,1
975,0,0,0,0
976,1,0,1,1
977,0,0,0,0
978,0,0,1,0
979,0,0,1,0
980,1,0,0,0
981,1,0,0,1
982,0,0,0,1
983,0,0,1,0
984,0,0,1,0
985,0,0,1,1
986,0,0,1,0
987,0,0,0,0
988,0,0,1,0
989,0,0,1,1
990,1,1,0,0
991,0,0,0,1
992,1,0,0,0
993,0,0,0,0
994,1,0,0,0
995,1,0,0,0
996,1,0,1,1
997,1,0,0,1
998,0,0,0,1
999,1,0,0,1
1000,0,0,0,0
1001,0,0,0,0
1002,0,0,1,0
1003,1,0,0,1
1004,1,0,0,0
1005,0,0,1,1
1006,1,0,0,0
1007,0,0,1,0
1008,1,0,0,0
1009,0,0,0,0
1010,0,0,0,0
1011,0,0,1,0
1012,0,0,0,0
1013,0,0,0,1
1014,0,0,1,1
1015,0,0,1,0
1016,0,0,1,0
1017,0,0,0,0
1018,1,1,0,1
1019,0,0,0,0
1020,0,0,0,1
1021,0,0,0,1
1022,1,1,0,1
1023,1,0,1,1
1024,0,0,0,0
1025,0,0,0,1
1026,0,1,0,1
1027,0,0,0,1
1028,0,0,0,0
1029,0,0,0,1
1030,0,1,0,0
1031,1,0,0,0
1032,1,0,0,0
1033,0,0,0,0
1034,0,0,0,1
1035,1,1,1,0
1036,0,1,0,0
1037,1,1,0,1
1038,0,0,0,0
1039,0,0,0,0
1040,1,0,1,0
1041,1,0,0,0
1042,0,0,1,0
1043,1,0,0,0
1044,1,0,0,1
1045,0,0,0,0
1046,0,0,0,0
1047,0,0,0,0
1048,0,0,1,0
1049,0,0,1,1
1050,0,1,0,1
1051,0,0,0,0
1052,1,1,0,0
1053,1,0,0,0
1054,0,0,0,0
1055,1,1,0,0
1056,1,0,0,0
1057,0,0,0,1
1058,0,0,0,0
1059,0,0,0,0
1060,0,0,0,0
1061,0,0,0,0
1062,0,0,0,1
1063,0,0,0,0
1064,0,0,0,0
1065,1,0,0,1
1066,0,0,0,1
1067,0,0,0,0
1068,0,0,0,1
1069,0,0,0,1
1070,0,0,0,0
1071,0,0,0,1
1072,0,0,0,1
1073,0,0,0,1
1074,1,1,1,1
1075,0,0,0,0
1076,0,0,0,1
1077,0,0,0,1
1078,1,0,0,1
1079,0,0,1,1
1080,0,0,1,0
1081,1,1,0,0
1082,0,0,0,0
1083,1,0,0,0
1084,0,0,0,0
1085,0,0,0,0
1086,1,0,0,0
1087,1,0,0,0
1088,1,0,0,1
1089,1,0,0,1
1090,1,1,1,1
1091,0,0,0,1
1092,0,0,0,0
1093,0,0,0,0
1094,0,0,0,1
1095,0,0,0,1
1096,1,0,0,0
1097,1,0,0,0
1098,0,0,0,1
1099,0,0,0,0
1100,0,0,0,0
1101,1,0,0,0
1102,0,0,0,1
1103,0,0,1,0
1104,1,0,1,0
1105,1,0,0,1
1106,0,0,0,0
1107,0,0,0,1
1108,0,0,0,1
1109,0,0,1,1
1110,1,0,1,1
1111,0,0,0,1
1112,1,0,0,0
1113,0,0,0,1
1114,0,0,0,1
1115,1,1,0,0
1116,0,0,0,1
1117,0,0,0,1
1118,1,1,0,1
1119,0,0,0,1
1120,1,1,0,0
1121,0,0,0,0
1122,1,0,1,0
1123,1,0,1,1
1124,0,0,0,0
1125,0,1,0,0
1126,1,0,0,0
1127,1,0,0,0
1128,0,0,1,0
1129,1,0,0,0
1130,0,0,0,1
1131,1,1,0,0
1132,1,1,1,1
1133,1,0,0,0
1134,0,0,0,1
1135,0,0,0,0
1136,1,0,0,0
1137,1,1,0,0
1138,1,0,0,0
1139,0,0,0,0
1140,1,0,1,0
1141,1,0,0,0
1142,0,0,1,0
1143,1,0,0,0
1144,0,0,0,0
1145,0,0,0,0
1146,0,1,0,0
1147,1,0,0,0
1148,0,0,0,0
1149,0,0,0,0
1150,0,0,0,1
1151,1,0,0,0
1152,1,0,0,0
1153,0,1,0,1
1154,0,0,0,0
1155,1,0,0,1
1156,0,0,0,0
1157,1,0,0,1
1158,0,0,1,0
1159,1,0,1,0
1160,1,0,1,0
1161,0,0,0,0
1162,0,0,1,0
1163,0,0,0,0
1164,0,0,0,0
1165,0,0,1,1
1166,0,0,0,0
1167,0,1,0,1
1168,0,0,1,1
1169,1,0,1,0
1170,0,0,1,0
1171,0,0,1,0
1172,0,0,1,0
1173,0,0,1,0
1174,0,0,1,0
1175,0,0,1,0
1176,0,0,0,0
1177,1,1,0,1
1178,0,0,1,1
1179,0,0,1,0
1180,0,1,1,1
1181,1,0,1,0
1182,0,0,1,0
1183,1,0,1,0
1184,0,1,1,0
1185,0,1,1,1
1186,0,0,1,0
1187,0,0,1,1
1188,0,0,0,0
1189,0,1,1,0
1190,0,0,1,0
1191,0,0,1,0
1192,0,0,1,1
1193,0,0,0,1
1194,0,0,1,0
1195,1,1,1,0
1196,0,0,1,0
1197,0,0,1,1
1198,0,0,1,0
1199,0,0,0,0
1200,0,0,1,0
1201,0,0,1,0
1202,0,1,1,1
1203,0,0,0,1
1204,0,0,0,1
1205,0,1,0,1
1206,0,0,0,0
1207,0,0,1,0
1208,0,1,1,1
1209,0,0,1,0
1210,0,0,0,0
1211,0,0,0,0
1212,0,0,0,1
1213,0,0,1,1
1214,0,0,1,0
1215,0,0,1,0
1216,0,0,1,0
1217,0,0,1,1
1218,0,0,0,0
1219,0,0,0,0
1220,1,0,1,0
1221,1,0,0,0
1222,1,0,0,0
1223,1,1,0,0
1224,1,0,0,0
1225,0,0,0,0
1226,0,0,0,0
1227,0,0,1,0
1228,1,0,1,0
1229,1,0,1,0
1230,0,0,0,1
1231,0,0,0,0
1232,0,1,1,1
1233,0,1,1,1
1234,0,1,1,0
1235,0,0,0,1
1236,0,0,1,1
1237,0,0,0,0
1238,0,0,1,0
1239,0,0,1,1
1240,0,0,1,0
1241,0,0,0,1
1242,0,0,1,1
1243,0,0,0,0
1244,0,0,1,0
1245,0,0,1,1
1246,0,0,1,1
1247,0,0,1,0
1248,0,0,0,1
1249,0,0,0,1
1250,0,0,0,0
1251,0,0,0,0
1252,1,0,1,1
1253,0,0,0,1
1254,0,0,0,1
1255,0,1,0,1
1256,0,0,1,1
1257,0,0,0,1
1258,0,0,1,1
1259,0,0,0,1
1260,0,0,1,1
1261,1,1,1,1
1262,1,0,0,0
1263,0,0,0,0
1264,1,1,1,1
1265,0,0,0,0
1266,0,0,1,1
1267,0,0,0,0
1268,0,0,1,1
1269,1,0,1,1
1270,1,0,0,1
1271,0,1,1,0
1272,1,0,1,1
1273,0,0,0,0
1274,0,0,1,1
1275,0,0,1,0
1276,1,0,0,0
1277,0,0,1,0
1278,0,0,1,0
1279,0,0,0,0
1280,0,0,0,0
1281,1,0,1,1
1282,0,0,0,1
1283,0,0,1,0
1284,1,1,0,1
1285,1,0,0,1
1286,1,1,0,1
1287,1,0,1,1
1288,0,1,1,0
1289,0,0,0,1
1290,0,0,1,0
1291,0,0,1,0
1292,0,0,1,0
1293,0,0,1,1
1294,0,0,0,0
1295,0,0,1,1
1296,0,0,1,0
1297,1,0,1,0
1298,0,0,0,0
1299,0,0,0,0
1300,0,0,0,0
1301,1,1,0,0
1302,0,1,1,1
1303,0,0,0,0
1304,1,0,0,0
1305,0,0,0,0
1306,0,0,1,0
1307,0,0,1,1
1308,0,0,1,0
1309,0,0,1,0
1310,0,0,0,1
1311,0,0,0,1
1312,1,0,0,0
1313,0,0,0,0
1314,0,0,0,1
1315,0,0,1,0
1316,0,0,1,1
1317,0,0,1,0
1318,1,0,0,0
1319,0,0,0,0
1320,0,0,0,0
1321,1,0,0,0
1322,1,0,1,0
1323,0,0,0,0
1324,0,0,1,0
1325,0,0,1,0
1326,0,0,1,0
1327,0,0,1,0
1328,0,0,1,1
1329,0,0,0,0
1330,0,0,1,1
1331,1,1,1,0
1332,0,0,0,0
1333,0,0,0,1
1334,0,0,1,0
1335,0,1,1,1
1336,0,0,1,1
1337,0,0,0,0
1338,1,0,1,0
1339,0,0,1,0
1340,0,0,1,0
1341,0,0,1,1
1342,0,1,0,0
1343,0,0,1,1
1344,0,0,1,1
1345,0,0,0,0
1346,1,0,1,1
1347,0,0,0,1
1348,0,0,1,0
1349,0,0,0,0
1350,0,0,1,0
1351,0,0,0,0
1352,0,1,1,0
1353,0,0,0,0
1354,0,0,0,1
1355,0,0,1,0
1356,0,0,1,1
1357,0,0,1,1
1358,0,1,0,1
1359,0,1,0,0
1360,0,0,0,0
1361,1,0,0,1
1362,1,0,0,0
